transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
payment,pay_FgC2D07vS7LG0Z,2272.00,INR,45.44,8.18,0,2218.38,card,debit,ICIC,23/09/2020 01:06:29,23/09/2020 01:06:29,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FgBygba3t52fZy,1600803167,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FgQULiQHpLkfiu,2556.00,INR,51.12,9.20,0,2495.68,netbanking,"","",23/09/2020 15:16:48,23/09/2020 15:16:48,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FgQUB0T963uRTo,1600854258,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhM7qwOCVBs3NB,649.00,INR,12.98,2.34,0,633.68,wallet,"","",25/09/2020 23:38:22,25/09/2020 23:38:22,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhM7FVUWRPJvGd,1601057209,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FgquimUyNfVoCh,1042.00,INR,20.84,3.76,0,1017.40,upi,"","",24/09/2020 17:06:31,24/09/2020 17:06:31,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fgqoec4GEFt4jR,1600946983,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FhZDQfR9mxu2jq,982.00,INR,19.64,3.54,0,958.82,upi,"","",26/09/2020 12:26:51,26/09/2020 12:26:51,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FhZCuzanfTe4KM,1601103312,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
refund,rfnd_Fh9xiq8JMKodHT,575.00,INR,7.99,1.44,584.43,0,upi,"","",25/09/2020 11:43:29,04/09/2020 22:01:49,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026911131492,Detel-india,order_FZ1FgoztyEhcng,1599237014,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_Fi9QANY4gJ32eX,679.00,INR,13.58,2.44,0,662.98,upi,"","",27/09/2020 23:51:10,27/09/2020 23:51:11,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fi9PfO37Gk4DVE,1601230815,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
refund,rfnd_Fh9yfWTCHoGkVX,1999.00,INR,11.99,2.16,2013.15,0,upi,"","",25/09/2020 11:44:23,28/08/2020 14:54:09,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","{""comment"":""""}",026911130881,Detel-india,order_FW8Dk9TuYRdY0F,1598606534,[],"","","",setl_FilaQuy3vR2t8i,29/09/2020 13:10:48,AXISCN0057938900,Razorpay
payment,pay_FiLIxbpMismfvo,399.00,INR,7.98,0,0,391.02,card,debit,SBIN,28/09/2020 11:28:34,28/09/2020 11:28:33,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FiLG0dLkB2vTPf,1601272525,[],"","","",setl_FjA4b6SO50jTAO,30/09/2020 13:08:00,AXISCN0058023002,Razorpay
payment,pay_FiWFZA4RLZFj4E,994.00,INR,19.88,0,0,974.12,card,debit,SIBL,28/09/2020 22:12:56,28/09/2020 22:12:56,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_FiWECAoWZXDRvD,1601311160,[],"","","",setl_FjA4b6SO50jTAO,30/09/2020 13:08:00,AXISCN0058023002,Razorpay
payment,pay_Fi9prpyUXCEwkZ,994.00,INR,19.88,3.58,0,970.54,upi,"","",28/09/2020 00:19:09,28/09/2020 00:19:09,"{""address"":""Hello World"",""merchant_order_id"":""12312321""}","","",Detel-india,order_Fi9Y1CJQe5ZCZD,1601231289,[],"","","",setl_FjA4b6SO50jTAO,30/09/2020 13:08:00,AXISCN0058023002,Razorpay
